snapshot_utc,league_id,week,matchup_id,roster_id,points,players,starters,players_points,starters_points
2026-09-23T00:03:12+00:00,1370453762442797056,6,8,8,0.0,"[""11435"", ""11575"", ""11637"", ""12501"", ""12506"", ""12514"", ""13330"", ""2216"", ""3294"", ""3321"", ""4866"", ""5189"", ""8112"", ""8136"", ""8161""]","[""3294"", ""4866"", ""8136"", ""8112"", ""12514"", ""12506"", ""2216"", ""12501"", ""5189""]","{""11435"": 0.0, ""11575"": 0.0, ""11637"": 0.0, ""12501"": 0.0, ""12506"": 0.0, ""12514"": 0.0, ""13330"": 0.0, ""2216"": 0.0, ""3294"": 0.0, ""3321"": 0.0, ""4866"": 0.0, ""5189"": 0.0, ""8112"": 0.0, ""8136"": 0.0, ""8161"": 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-09-23T00:03:12+00:00,1370453762442797056,6,9,9,0.0,"[""11533"", ""11566"", ""11643"", ""11783"", ""12540"", ""13337"", ""4066"", ""7526"", ""8130"", ""8150"", ""8408"", ""9480"", ""9506"", ""9511"", ""9754""]","[""11566"", ""8150"", ""13337"", ""7526"", ""9754"", ""8130"", ""9480"", ""4066"", ""11533""]","{""11533"": 0.0, ""11566"": 0.0, ""11643"": 0.0, ""11783"": 0.0, ""12540"": 0.0, ""13337"": 0.0, ""4066"": 0.0, ""7526"": 0.0, ""8130"": 0.0, ""8150"": 0.0, ""8408"": 0.0, ""9480"": 0.0, ""9506"": 0.0, ""9511"": 0.0, ""9754"": 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-09-23T00:03:12+00:00,1370453762442797056,6,10,10,0.0,[],[],{},[]
2026-09-23T00:03:12+00:00,1370453762442797056,6,11,11,0.0,"[""11586"", ""12508"", ""13345"", ""1945"", ""2133"", ""2449"", ""3214"", ""4039"", ""4217"", ""4993"", ""5850"", ""5947"", ""7525"", ""8138"", ""8210""]","[""12508"", ""8138"", ""11586"", ""7525"", ""5947"", ""4217"", ""2133"", ""2449"", ""1945""]","{""11586"": 0.0, ""12508"": 0.0, ""13345"": 0.0, ""1945"": 0.0, ""2133"": 0.0, ""2449"": 0.0, ""3214"": 0.0, ""4039"": 0.0, ""4217"": 0.0, ""4993"": 0.0, ""5850"": 0.0, ""5947"": 0.0, ""7525"": 0.0, ""8138"": 0.0, ""8210"": 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-09-23T00:03:12+00:00,1370453762442797056,6,12,12,0.0,"[""11792"", ""12457"", ""12519"", ""3198"", ""4018"", ""4035"", ""4950"", ""4983"", ""5859"", ""6786"", ""6797"", ""7571"", ""7594"", ""8121"", ""8131"", ""9758""]","[""6797"", ""3198"", ""7594"", ""6786"", ""12519"", ""8131"", ""4983"", ""8121"", ""11792""]","{""11792"": 0.0, ""12457"": 0.0, ""12519"": 0.0, ""3198"": 0.0, ""4018"": 0.0, ""4035"": 0.0, ""4950"": 0.0, ""4983"": 0.0, ""5859"": 0.0, ""6786"": 0.0, ""6797"": 0.0, ""7571"": 0.0, ""7594"": 0.0, ""8121"": 0.0, ""8131"": 0.0, ""9758"": 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-09-23T00:03:12+00:00,1370453762442797056,6,13,13,0.0,"[""11584"", ""11618"", ""12015"", ""12484"", ""12522"", ""13288"", ""5927"", ""6865"", ""6904"", ""7547"", ""7588"", ""7600"", ""8110"", ""8142"", ""9486"", ""9756""]","[""6904"", ""7588"", ""11584"", ""7547"", ""5927"", ""8110"", ""7600"", ""8142"", ""12015""]","{""11584"": 0.0, ""11618"": 0.0, ""12015"": 0.0, ""12484"": 0.0, ""12522"": 0.0, ""13288"": 0.0, ""5927"": 0.0, ""6865"": 0.0, ""6904"": 0.0, ""7547"": 0.0, ""7588"": 0.0, ""7600"": 0.0, ""8110"": 0.0, ""8142"": 0.0, ""9486"": 0.0, ""9756"": 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-09-23T00:03:12+00:00,1370453762442797056,6,14,14,0.0,[],[],{},[]
2026-09-23T00:03:12+00:00,1370453762442797056,6,15,15,0.0,"[""11539"", ""11610"", ""12502"", ""12517"", ""13287"", ""13298"", ""3163"", ""3634"", ""4981"", ""5001"", ""6783"", ""7611"", ""8151"", ""8917"", ""9509""]","[""3163"", ""9509"", ""13287"", ""13298"", ""8917"", ""12517"", ""11610"", ""8151"", ""11539""]","{""11539"": 0.0, ""11610"": 0.0, ""12502"": 0.0, ""12517"": 0.0, ""13287"": 0.0, ""13298"": 0.0, ""3163"": 0.0, ""3634"": 0.0, ""4981"": 0.0, ""5001"": 0.0, ""6783"": 0.0, ""7611"": 0.0, ""8151"": 0.0, ""8917"": 0.0, ""9509"": 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-09-23T00:03:12+00:00,1370453762442797056,6,16,16,0.0,"[""10213"", ""10234"", ""10236"", ""11168"", ""11199"", ""11563"", ""12489"", ""3451"", ""4037"", ""4137"", ""8111"", ""8134"", ""8137"", ""8676"", ""9224"", ""96""]","[""11563"", ""9224"", ""11199"", ""8137"", ""4037"", ""10236"", ""8676"", ""10213"", ""3451""]","{""10213"": 0.0, ""10234"": 0.0, ""10236"": 0.0, ""11168"": 0.0, ""11199"": 0.0, ""11563"": 0.0, ""12489"": 0.0, ""3451"": 0.0, ""4037"": 0.0, ""4137"": 0.0, ""8111"": 0.0, ""8134"": 0.0, ""8137"": 0.0, ""8676"": 0.0, ""9224"": 0.0, ""96"": 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-09-23T00:03:12+00:00,1370453762442797056,6,17,17,0.0,"[""11569"", ""11603"", ""11631"", ""12493"", ""12534"", ""13279"", ""13301"", ""13311"", ""2747"", ""421"", ""4881"", ""6801"", ""8205"", ""9221"", ""9757""]",[],"{""11569"": 0.0, ""11603"": 0.0, ""11631"": 0.0, ""12493"": 0.0, ""12534"": 0.0, ""13279"": 0.0, ""13301"": 0.0, ""13311"": 0.0, ""2747"": 0.0, ""421"": 0.0, ""4881"": 0.0, ""6801"": 0.0, ""8205"": 0.0, ""9221"": 0.0, ""9757"": 0.0}",[]
2026-09-23T00:03:12+00:00,1370453762442797056,6,18,18,0.0,"[""10218"", ""10232"", ""11646"", ""12490"", ""12518"", ""13285"", ""4033"", ""4227"", ""4892"", ""4943"", ""5892"", ""6819"", ""7564""]","[""4892"", ""12490"", ""5892"", ""7564"", ""10232"", ""12518"", ""10218"", ""11646"", ""4227""]","{""10218"": 0.0, ""10232"": 0.0, ""11646"": 0.0, ""12490"": 0.0, ""12518"": 0.0, ""13285"": 0.0, ""4033"": 0.0, ""4227"": 0.0, ""4892"": 0.0, ""4943"": 0.0, ""5892"": 0.0, ""6819"": 0.0, ""7564"": 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-09-23T00:03:12+00:00,1370453762442797056,7,1,1,0.0,"[""11608"", ""11628"", ""11632"", ""12472"", ""12529"", ""13075"", ""4147"", ""4199"", ""5846"", ""6768"", ""6770"", ""6813"", ""8259"", ""8800"", ""9225"", ""9484"", ""9753""]","[""6770"", ""6813"", ""4199"", ""13075"", ""5846"", ""9484"", ""12529"", ""11632"", ""8259""]","{""11608"": 0.0, ""11628"": 0.0, ""11632"": 0.0, ""12472"": 0.0, ""12529"": 0.0, ""13075"": 0.0, ""4147"": 0.0, ""4199"": 0.0, ""5846"": 0.0, ""6768"": 0.0, ""6770"": 0.0, ""6813"": 0.0, ""8259"": 0.0, ""8800"": 0.0, ""9225"": 0.0, ""9484"": 0.0, ""9753"": 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-09-23T00:03:12+00:00,1370453762442797056,7,2,2,0.0,"[""11560"", ""11604"", ""11617"", ""11620"", ""11624"", ""11647"", ""11655"", ""12455"", ""12481"", ""12507"", ""13296"", ""2020"", ""5045"", ""5844"", ""5872""]","[""11560"", ""12507"", ""12481"", ""11620"", ""5045"", ""5844"", ""5872"", ""13296"", ""2020""]","{""11560"": 0.0, ""11604"": 0.0, ""11617"": 0.0, ""11620"": 0.0, ""11624"": 0.0, ""11647"": 0.0, ""11655"": 0.0, ""12455"": 0.0, ""12481"": 0.0, ""12507"": 0.0, ""13296"": 0.0, ""2020"": 0.0, ""5045"": 0.0, ""5844"": 0.0, ""5872"": 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-09-23T00:03:12+00:00,1370453762442797056,7,3,3,0.0,"[""10219"", ""10222"", ""11564"", ""11625"", ""12498"", ""12504"", ""13293"", ""1466"", ""3286"", ""6790"", ""7049"", ""7839"", ""8228"", ""9488"", ""9494""]","[""11564"", ""6790"", ""8228"", ""9488"", ""10222"", ""1466"", ""3286"", ""10219"", ""7839""]","{""10219"": 0.0, ""10222"": 0.0, ""11564"": 0.0, ""11625"": 0.0, ""12498"": 0.0, ""12504"": 0.0, ""13293"": 0.0, ""1466"": 0.0, ""3286"": 0.0, ""6790"": 0.0, ""7049"": 0.0, ""7839"": 0.0, ""8228"": 0.0, ""9488"": 0.0, ""9494"": 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-09-23T00:03:12+00:00,1370453762442797056,7,4,4,0.0,"[""11581"", ""12509"", ""12526"", ""13286"", ""13320"", ""1373"", ""3257"", ""4034"", ""5012"", ""5967"", ""7042"", ""8126"", ""8144"", ""8146"", ""8183""]","[""8183"", ""4034"", ""13286"", ""8144"", ""8146"", ""5012"", ""11581"", ""12526"", ""7042""]","{""11581"": 0.0, ""12509"": 0.0, ""12526"": 0.0, ""13286"": 0.0, ""13320"": 0.0, ""1373"": 0.0, ""3257"": 0.0, ""4034"": 0.0, ""5012"": 0.0, ""5967"": 0.0, ""7042"": 0.0, ""8126"": 0.0, ""8144"": 0.0, ""8146"": 0.0, ""8183"": 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-09-23T00:03:12+00:00,1370453762442797056,7,5,5,0.0,"[""11370"", ""11583"", ""11786"", ""12048"", ""12469"", ""12536"", ""2505"", ""4046"", ""4177"", ""4984"", ""7021"", ""7553"", ""7569"", ""8180"", ""9508"", ""9997""]","[""4984"", ""7021"", ""11583"", ""12536"", ""4177"", ""7553"", ""12048"", ""9508"", ""11786""]","{""11370"": 0.0, ""11583"": 0.0, ""11786"": 0.0, ""12048"": 0.0, ""12469"": 0.0, ""12536"": 0.0, ""2505"": 0.0, ""4046"": 0.0, ""4177"": 0.0, ""4984"": 0.0, ""7021"": 0.0, ""7553"": 0.0, ""7569"": 0.0, ""8180"": 0.0, ""9508"": 0.0, ""9997"": 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-09-23T00:03:12+00:00,1370453762442797056,7,6,6,0.0,"[""10229"", ""11635"", ""12474"", ""12492"", ""12533"", ""12545"", ""13317"", ""1479"", ""5022"", ""6650"", ""6806"", ""8132"", ""8148"", ""8154"", ""9226""]","[""12545"", ""9226"", ""12533"", ""10229"", ""8148"", ""5022"", ""11635"", ""6806"", ""6650""]","{""10229"": 0.0, ""11635"": 0.0, ""12474"": 0.0, ""12492"": 0.0, ""12533"": 0.0, ""12545"": 0.0, ""13317"": 0.0, ""1479"": 0.0, ""5022"": 0.0, ""6650"": 0.0, ""6806"": 0.0, ""8132"": 0.0, ""8148"": 0.0, ""8154"": 0.0, ""9226"": 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-09-23T00:03:12+00:00,1370453762442797056,7,7,7,0.0,"[""11834"", ""12711"", ""13305"", ""13414"", ""6130"", ""7002"", ""7523"", ""7543"", ""7567"", ""8155"", ""8167"", ""9228"", ""9482"", ""9487"", ""9493""]","[""7523"", ""8155"", ""7543"", ""11834"", ""8167"", ""7002"", ""9482"", ""9487"", ""12711""]","{""11834"": 0.0, ""12711"": 0.0, ""13305"": 0.0, ""13414"": 0.0, ""6130"": 0.0, ""7002"": 0.0, ""7523"": 0.0, ""7543"": 0.0, ""7567"": 0.0, ""8155"": 0.0, ""8167"": 0.0, ""9228"": 0.0, ""9482"": 0.0, ""9487"": 0.0, ""9493"": 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-09-23T00:03:12+00:00,1370453762442797056,7,8,8,0.0,"[""11435"", ""11575"", ""11637"", ""12501"", ""12506"", ""12514"", ""13330"", ""2216"", ""3294"", ""3321"", ""4866"", ""5189"", ""8112"", ""8136"", ""8161""]","[""3294"", ""4866"", ""8136"", ""8112"", ""12514"", ""12506"", ""2216"", ""12501"", ""5189""]","{""11435"": 0.0, ""11575"": 0.0, ""11637"": 0.0, ""12501"": 0.0, ""12506"": 0.0, ""12514"": 0.0, ""13330"": 0.0, ""2216"": 0.0, ""3294"": 0.0, ""3321"": 0.0, ""4866"": 0.0, ""5189"": 0.0, ""8112"": 0.0, ""8136"": 0.0, ""8161"": 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-09-23T00:03:12+00:00,1370453762442797056,7,9,9,0.0,"[""11533"", ""11566"", ""11643"", ""11783"", ""12540"", ""13337"", ""4066"", ""7526"", ""8130"", ""8150"", ""8408"", ""9480"", ""9506"", ""9511"", ""9754""]","[""11566"", ""8150"", ""13337"", ""7526"", ""9754"", ""8130"", ""9480"", ""4066"", ""11533""]","{""11533"": 0.0, ""11566"": 0.0, ""11643"": 0.0, ""11783"": 0.0, ""12540"": 0.0, ""13337"": 0.0, ""4066"": 0.0, ""7526"": 0.0, ""8130"": 0.0, ""8150"": 0.0, ""8408"": 0.0, ""9480"": 0.0, ""9506"": 0.0, ""9511"": 0.0, ""9754"": 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-09-23T00:03:12+00:00,1370453762442797056,7,10,10,0.0,[],[],{},[]
2026-09-23T00:03:12+00:00,1370453762442797056,7,11,11,0.0,"[""11586"", ""12508"", ""13345"", ""1945"", ""2133"", ""2449"", ""3214"", ""4039"", ""4217"", ""4993"", ""5850"", ""5947"", ""7525"", ""8138"", ""8210""]","[""12508"", ""8138"", ""11586"", ""7525"", ""5947"", ""4217"", ""2133"", ""2449"", ""1945""]","{""11586"": 0.0, ""12508"": 0.0, ""13345"": 0.0, ""1945"": 0.0, ""2133"": 0.0, ""2449"": 0.0, ""3214"": 0.0, ""4039"": 0.0, ""4217"": 0.0, ""4993"": 0.0, ""5850"": 0.0, ""5947"": 0.0, ""7525"": 0.0, ""8138"": 0.0, ""8210"": 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-09-23T00:03:12+00:00,1370453762442797056,7,12,12,0.0,"[""11792"", ""12457"", ""12519"", ""3198"", ""4018"", ""4035"", ""4950"", ""4983"", ""5859"", ""6786"", ""6797"", ""7571"", ""7594"", ""8121"", ""8131"", ""9758""]","[""6797"", ""3198"", ""7594"", ""6786"", ""12519"", ""8131"", ""4983"", ""8121"", ""11792""]","{""11792"": 0.0, ""12457"": 0.0, ""12519"": 0.0, ""3198"": 0.0, ""4018"": 0.0, ""4035"": 0.0, ""4950"": 0.0, ""4983"": 0.0, ""5859"": 0.0, ""6786"": 0.0, ""6797"": 0.0, ""7571"": 0.0, ""7594"": 0.0, ""8121"": 0.0, ""8131"": 0.0, ""9758"": 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-09-23T00:03:12+00:00,1370453762442797056,7,13,13,0.0,"[""11584"", ""11618"", ""12015"", ""12484"", ""12522"", ""13288"", ""5927"", ""6865"", ""6904"", ""7547"", ""7588"", ""7600"", ""8110"", ""8142"", ""9486"", ""9756""]","[""6904"", ""7588"", ""11584"", ""7547"", ""5927"", ""8110"", ""7600"", ""8142"", ""12015""]","{""11584"": 0.0, ""11618"": 0.0, ""12015"": 0.0, ""12484"": 0.0, ""12522"": 0.0, ""13288"": 0.0, ""5927"": 0.0, ""6865"": 0.0, ""6904"": 0.0, ""7547"": 0.0, ""7588"": 0.0, ""7600"": 0.0, ""8110"": 0.0, ""8142"": 0.0, ""9486"": 0.0, ""9756"": 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-09-23T00:03:12+00:00,1370453762442797056,7,14,14,0.0,[],[],{},[]
2026-09-23T00:03:12+00:00,1370453762442797056,7,15,15,0.0,"[""11539"", ""11610"", ""12502"", ""12517"", ""13287"", ""13298"", ""3163"", ""3634"", ""4981"", ""5001"", ""6783"", ""7611"", ""8151"", ""8917"", ""9509""]","[""3163"", ""9509"", ""13287"", ""13298"", ""8917"", ""12517"", ""11610"", ""8151"", ""11539""]","{""11539"": 0.0, ""11610"": 0.0, ""12502"": 0.0, ""12517"": 0.0, ""13287"": 0.0, ""13298"": 0.0, ""3163"": 0.0, ""3634"": 0.0, ""4981"": 0.0, ""5001"": 0.0, ""6783"": 0.0, ""7611"": 0.0, ""8151"": 0.0, ""8917"": 0.0, ""9509"": 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-09-23T00:03:12+00:00,1370453762442797056,7,16,16,0.0,"[""10213"", ""10234"", ""10236"", ""11168"", ""11199"", ""11563"", ""12489"", ""3451"", ""4037"", ""4137"", ""8111"", ""8134"", ""8137"", ""8676"", ""9224"", ""96""]","[""11563"", ""9224"", ""11199"", ""8137"", ""4037"", ""10236"", ""8676"", ""10213"", ""3451""]","{""10213"": 0.0, ""10234"": 0.0, ""10236"": 0.0, ""11168"": 0.0, ""11199"": 0.0, ""11563"": 0.0, ""12489"": 0.0, ""3451"": 0.0, ""4037"": 0.0, ""4137"": 0.0, ""8111"": 0.0, ""8134"": 0.0, ""8137"": 0.0, ""8676"": 0.0, ""9224"": 0.0, ""96"": 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-09-23T00:03:12+00:00,1370453762442797056,7,17,17,0.0,"[""11569"", ""11603"", ""11631"", ""12493"", ""12534"", ""13279"", ""13301"", ""13311"", ""2747"", ""421"", ""4881"", ""6801"", ""8205"", ""9221"", ""9757""]",[],"{""11569"": 0.0, ""11603"": 0.0, ""11631"": 0.0, ""12493"": 0.0, ""12534"": 0.0, ""13279"": 0.0, ""13301"": 0.0, ""13311"": 0.0, ""2747"": 0.0, ""421"": 0.0, ""4881"": 0.0, ""6801"": 0.0, ""8205"": 0.0, ""9221"": 0.0, ""9757"": 0.0}",[]
2026-09-23T00:03:12+00:00,1370453762442797056,7,18,18,0.0,"[""10218"", ""10232"", ""11646"", ""12490"", ""12518"", ""13285"", ""4033"", ""4227"", ""4892"", ""4943"", ""5892"", ""6819"", ""7564""]","[""4892"", ""12490"", ""5892"", ""7564"", ""10232"", ""12518"", ""10218"", ""11646"", ""4227""]","{""10218"": 0.0, ""10232"": 0.0, ""11646"": 0.0, ""12490"": 0.0, ""12518"": 0.0, ""13285"": 0.0, ""4033"": 0.0, ""4227"": 0.0, ""4892"": 0.0, ""4943"": 0.0, ""5892"": 0.0, ""6819"": 0.0, ""7564"": 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-09-23T00:03:12+00:00,1370453762442797056,8,1,1,0.0,"[""11608"", ""11628"", ""11632"", ""12472"", ""12529"", ""13075"", ""4147"", ""4199"", ""5846"", ""6768"", ""6770"", ""6813"", ""8259"", ""8800"", ""9225"", ""9484"", ""9753""]","[""6770"", ""6813"", ""4199"", ""13075"", ""5846"", ""9484"", ""12529"", ""11632"", ""8259""]","{""11608"": 0.0, ""11628"": 0.0, ""11632"": 0.0, ""12472"": 0.0, ""12529"": 0.0, ""13075"": 0.0, ""4147"": 0.0, ""4199"": 0.0, ""5846"": 0.0, ""6768"": 0.0, ""6770"": 0.0, ""6813"": 0.0, ""8259"": 0.0, ""8800"": 0.0, ""9225"": 0.0, ""9484"": 0.0, ""9753"": 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-09-23T00:03:12+00:00,1370453762442797056,8,2,2,0.0,"[""11560"", ""11604"", ""11617"", ""11620"", ""11624"", ""11647"", ""11655"", ""12455"", ""12481"", ""12507"", ""13296"", ""2020"", ""5045"", ""5844"", ""5872""]","[""11560"", ""12507"", ""12481"", ""11620"", ""5045"", ""5844"", ""5872"", ""13296"", ""2020""]","{""11560"": 0.0, ""11604"": 0.0, ""11617"": 0.0, ""11620"": 0.0, ""11624"": 0.0, ""11647"": 0.0, ""11655"": 0.0, ""12455"": 0.0, ""12481"": 0.0, ""12507"": 0.0, ""13296"": 0.0, ""2020"": 0.0, ""5045"": 0.0, ""5844"": 0.0, ""5872"": 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-09-23T00:03:12+00:00,1370453762442797056,8,3,3,0.0,"[""10219"", ""10222"", ""11564"", ""11625"", ""12498"", ""12504"", ""13293"", ""1466"", ""3286"", ""6790"", ""7049"", ""7839"", ""8228"", ""9488"", ""9494""]","[""11564"", ""6790"", ""8228"", ""9488"", ""10222"", ""1466"", ""3286"", ""10219"", ""7839""]","{""10219"": 0.0, ""10222"": 0.0, ""11564"": 0.0, ""11625"": 0.0, ""12498"": 0.0, ""12504"": 0.0, ""13293"": 0.0, ""1466"": 0.0, ""3286"": 0.0, ""6790"": 0.0, ""7049"": 0.0, ""7839"": 0.0, ""8228"": 0.0, ""9488"": 0.0, ""9494"": 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-09-23T00:03:12+00:00,1370453762442797056,8,4,4,0.0,"[""11581"", ""12509"", ""12526"", ""13286"", ""13320"", ""1373"", ""3257"", ""4034"", ""5012"", ""5967"", ""7042"", ""8126"", ""8144"", ""8146"", ""8183""]","[""8183"", ""4034"", ""13286"", ""8144"", ""8146"", ""5012"", ""11581"", ""12526"", ""7042""]","{""11581"": 0.0, ""12509"": 0.0, ""12526"": 0.0, ""13286"": 0.0, ""13320"": 0.0, ""1373"": 0.0, ""3257"": 0.0, ""4034"": 0.0, ""5012"": 0.0, ""5967"": 0.0, ""7042"": 0.0, ""8126"": 0.0, ""8144"": 0.0, ""8146"": 0.0, ""8183"": 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-09-23T00:03:12+00:00,1370453762442797056,8,5,5,0.0,"[""11370"", ""11583"", ""11786"", ""12048"", ""12469"", ""12536"", ""2505"", ""4046"", ""4177"", ""4984"", ""7021"", ""7553"", ""7569"", ""8180"", ""9508"", ""9997""]","[""4984"", ""7021"", ""11583"", ""12536"", ""4177"", ""7553"", ""12048"", ""9508"", ""11786""]","{""11370"": 0.0, ""11583"": 0.0, ""11786"": 0.0, ""12048"": 0.0, ""12469"": 0.0, ""12536"": 0.0, ""2505"": 0.0, ""4046"": 0.0, ""4177"": 0.0, ""4984"": 0.0, ""7021"": 0.0, ""7553"": 0.0, ""7569"": 0.0, ""8180"": 0.0, ""9508"": 0.0, ""9997"": 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-09-23T00:03:12+00:00,1370453762442797056,8,6,6,0.0,"[""10229"", ""11635"", ""12474"", ""12492"", ""12533"", ""12545"", ""13317"", ""1479"", ""5022"", ""6650"", ""6806"", ""8132"", ""8148"", ""8154"", ""9226""]","[""12545"", ""9226"", ""12533"", ""10229"", ""8148"", ""5022"", ""11635"", ""6806"", ""6650""]","{""10229"": 0.0, ""11635"": 0.0, ""12474"": 0.0, ""12492"": 0.0, ""12533"": 0.0, ""12545"": 0.0, ""13317"": 0.0, ""1479"": 0.0, ""5022"": 0.0, ""6650"": 0.0, ""6806"": 0.0, ""8132"": 0.0, ""8148"": 0.0, ""8154"": 0.0, ""9226"": 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-09-23T00:03:12+00:00,1370453762442797056,8,7,7,0.0,"[""11834"", ""12711"", ""13305"", ""13414"", ""6130"", ""7002"", ""7523"", ""7543"", ""7567"", ""8155"", ""8167"", ""9228"", ""9482"", ""9487"", ""9493""]","[""7523"", ""8155"", ""7543"", ""11834"", ""8167"", ""7002"", ""9482"", ""9487"", ""12711""]","{""11834"": 0.0, ""12711"": 0.0, ""13305"": 0.0, ""13414"": 0.0, ""6130"": 0.0, ""7002"": 0.0, ""7523"": 0.0, ""7543"": 0.0, ""7567"": 0.0, ""8155"": 0.0, ""8167"": 0.0, ""9228"": 0.0, ""9482"": 0.0, ""9487"": 0.0, ""9493"": 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-09-23T00:03:12+00:00,1370453762442797056,8,8,8,0.0,"[""11435"", ""11575"", ""11637"", ""12501"", ""12506"", ""12514"", ""13330"", ""2216"", ""3294"", ""3321"", ""4866"", ""5189"", ""8112"", ""8136"", ""8161""]","[""3294"", ""4866"", ""8136"", ""8112"", ""12514"", ""12506"", ""2216"", ""12501"", ""5189""]","{""11435"": 0.0, ""11575"": 0.0, ""11637"": 0.0, ""12501"": 0.0, ""12506"": 0.0, ""12514"": 0.0, ""13330"": 0.0, ""2216"": 0.0, ""3294"": 0.0, ""3321"": 0.0, ""4866"": 0.0, ""5189"": 0.0, ""8112"": 0.0, ""8136"": 0.0, ""8161"": 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-09-23T00:03:12+00:00,1370453762442797056,8,9,9,0.0,"[""11533"", ""11566"", ""11643"", ""11783"", ""12540"", ""13337"", ""4066"", ""7526"", ""8130"", ""8150"", ""8408"", ""9480"", ""9506"", ""9511"", ""9754""]","[""11566"", ""8150"", ""13337"", ""7526"", ""9754"", ""8130"", ""9480"", ""4066"", ""11533""]","{""11533"": 0.0, ""11566"": 0.0, ""11643"": 0.0, ""11783"": 0.0, ""12540"": 0.0, ""13337"": 0.0, ""4066"": 0.0, ""7526"": 0.0, ""8130"": 0.0, ""8150"": 0.0, ""8408"": 0.0, ""9480"": 0.0, ""9506"": 0.0, ""9511"": 0.0, ""9754"": 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-09-23T00:03:12+00:00,1370453762442797056,8,10,10,0.0,[],[],{},[]
